,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,489,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,979,989,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940
0,0.0010465995,0.0010768278,0.001107852,0.0011396977,0.0011723918,0.0011973871,0.0012112744,0.0012247887,0.0012384687,0.0012523069,0.0012663025,0.0012804492,0.0012883984,0.0012942248,0.0012964711,0.0012548723,0.0012030721,0.0011533957,0.001105698,0.0010681512,0.0011818985,0.0013005182,0.0014200173,0.001543042,0.0016777067,0.0018256704,0.00198904,0.002170585,0.0023633044,0.0025604197,0.0026751836,0.002723224,0.0027689436,0.0027698984,0.0026611984,0.002483403,0.0023227239,0.002175537,0.0020380712,0.0019167592,0.0018969917,0.002063667,0.0023596392,0.0027317193,0.0032139886,0.0039476254,0.004602169,0.0047381246,0.004880384,0.004966645,0.0049844994,0.005009461,0.004986314,0.004772733,0.004503732,0.0041095503,0.0037362874,0.0032105565,0.0026937763,0.0022757011,0.0019042499,0.0014715389,0.0011505219,0.0010804615,0.0010627907,0.0010650224,0.00106726,0.0010676743,0.0009885259,0.0009005364,0.00086847343,0.0008375891,0.0008072252,0.0007775184,0.00074581587,0.0007145575,0.00072428095,0.0007566761,0.0007660103,0.00077478855,0.0007836569,0.0007926225,0.0008016894,0.00081086066,0.00082013727,0.00082952343,0.00083902513,0.00084927597,0.00086085376,0.000873276,0.00088626466,0.000899659,0.00091340154,0.00092755567,0.0009425426,0.0009605982,0.0009724174,0.0009841773,0.0009952579,0.0010056692,0.0010162097,0.0010259019,0.0010332431,0.0010359881,0.0010308663,0.001025798,0.0010207822,0.0010155349,0.0010051527,0.0009904101,0.000971174,0.000952324,0.0009327985,0.00090996036,0.0008791199,0.0008438137,0.00080992584,0.00077738956,0.0007461437,0.00071612874,0.0006872887,0.0006595711,0.00063292857,0.0006073117,0.00058284536,0.00056049397,0.00054199697,0.000530836,0.0006036819,0.00072100153,0.0007979583,0.00087569456,0.00092333264,0.0009723899,0.0010229452,0.0010731913,0.001123775,0.0011793288,0.0012251113,0.0012437345,0.0012621117,0.0012691936,0.0012076277,0.0011222957,0.0010361216,0.00094708096,0.00085266144,0.0007806891,0.0007473385,0.00076754484,0.0008414791,0.00091069454,0.0009969592,0.0011472439,0.0013925364,0.0017094583,0.001958079,0.0020975803,0.0021813333,0.0022250875,0.0022537892,0.0023950918,0.002572733,0.002769399,0.0029477552,0.0031416302,0.0033352308,0.0035521856,0.003720722,0.0038570839,0.0037235124,0.003542696,0.0033013227,0.002772302,0.0022839883,0.0017801714,0.0014107735,0.0010501198,0.0008706866,0.00072312955,0.0005971679,0.0004853537,0.00047519727,0.00058483623,0.00073983887,0.0009713395,0.0010344301,0.0010919725,0.0011410888,0.0011722959,0.0011906221,0.001282021,0.0013865823,0.0014688008,0.0015124104
1,0.0010532065,0.001090191,0.0011218266,0.0011543073,0.0011876607,0.0012246019,0.0012391525,0.0012530677,0.0012671681,0.0012814519,0.0012959158,0.0013105525,0.0013253618,0.0013403378,0.0013554738,0.0013608183,0.0013418267,0.0012892408,0.0012366396,0.001186191,0.0011377507,0.0012452828,0.0013708229,0.0015026766,0.001634099,0.0017784076,0.0019375464,0.0021140852,0.002288846,0.002477748,0.0026497575,0.0027272762,0.002772172,0.0027950185,0.0027190212,0.002569053,0.0023995787,0.0022447226,0.0020999473,0.001967357,0.0018988915,0.0020788128,0.0023797466,0.002754966,0.0032479134,0.00390051,0.0046257977,0.0048009134,0.0049473993,0.0050570406,0.005079417,0.00509821,0.005126108,0.004927595,0.004688198,0.0042981845,0.0038952446,0.0034508826,0.0028676558,0.0023969598,0.002004327,0.0015692353,0.0012256405,0.0011052237,0.0010933905,0.0010956893,0.001097989,0.0011003007,0.0010852686,0.0009958865,0.0009176678,0.0008850169,0.00085340225,0.00082013913,0.00078584655,0.0007528781,0.0007212786,0.00074975594,0.00076170923,0.0007704772,0.0007793076,0.0007882329,0.00079725427,0.0008063762,0.00081559963,0.0008249294,0.0008343623,0.00084444636,0.00085583766,0.0008680623,0.0008808494,0.0008940511,0.00090758875,0.0009214281,0.0009355601,0.0009500136,0.0009649638,0.0009812996,0.0010018345,0.0010157548,0.0010280755,0.0010389027,0.0010498039,0.0010598107,0.0010685917,0.0010746903,0.0010703385,0.0010650718,0.0010598602,0.0010501513,0.0010320551,0.0010119895,0.0009923248,0.0009729208,0.00094955886,0.00091903197,0.0008821078,0.00084667635,0.00081266725,0.0007800155,0.0007486586,0.0007185362,0.00068959483,0.0006617774,0.00063503877,0.0006095353,0.00058626593,0.00056510745,0.0005457919,0.00058479095,0.00072038313,0.0008116105,0.0008859886,0.0009499958,0.001000472,0.0010525279,0.0011064992,0.0011640915,0.0012285272,0.0012471867,0.0012654967,0.0012832965,0.0012156839,0.0011419439,0.0010487143,0.0009684045,0.0008859637,0.000837475,0.00083609443,0.00085102324,0.00093348144,0.0010454272,0.0013004902,0.0015852568,0.0018734322,0.0021685192,0.0022893322,0.0023834445,0.002452213,0.0024833216,0.0025086324,0.0026142644,0.0028238054,0.00305526,0.0032743907,0.0034863078,0.0037193417,0.003913733,0.004073354,0.004046122,0.0038427254,0.0036550558,0.0034195858,0.0028921613,0.002365101,0.0018075396,0.0013928735,0.0010559876,0.0008722785,0.00072342536,0.00059721747,0.000489308,0.00048198292,0.00057433423,0.00071513624,0.00095877214,0.001009014,0.0010763111,0.0011249867,0.0011554359,0.0012273258,0.0013515078,0.0014660753,0.0015253081,0.0015678633
2,0.0010448159,0.0010905988,0.001135515,0.0011686255,0.0012036494,0.0012450925,0.0012673592,0.0012816486,0.0012961483,0.0013108515,0.0013257546,0.0013408572,0.0013561533,0.0013716404,0.001387314,0.0013993083,0.0013929048,0.0013865874,0.0013715633,0.0013241484,0.0012707293,0.0012194952,0.0013108227,0.0014463849,0.0015912205,0.0017312828,0.001885871,0.0020518005,0.0022158022,0.0023972413,0.0025997607,0.0027187024,0.00277617,0.002821915,0.0027441878,0.0026700106,0.002482231,0.002318969,0.0021671052,0.0020289388,0.0019353285,0.0020911922,0.0023948785,0.002771538,0.0032730117,0.0039384137,0.0046910625,0.0048714583,0.0050129364,0.0051490357,0.005172468,0.0051959893,0.0052074846,0.0050930544,0.0048621222,0.004484592,0.004070378,0.003700419,0.0030694425,0.002533938,0.0021004872,0.0017154932,0.0013091636,0.0011311534,0.001124499,0.0011270464,0.0011295495,0.0011320015,0.0011343992,0.0010841084,0.0010034894,0.0009352057,0.0009011541,0.00086434855,0.00082806125,0.00079329807,0.00075999397,0.0007337936,0.00075729,0.0007661564,0.0007749553,0.00078384427,0.00079282816,0.0008018825,0.0008110023,0.0008202153,0.00082952535,0.0008394526,0.0008507113,0.00086281734,0.00087548606,0.0008885642,0.0009019683,0.0009156629,0.00092962274,0.0009438499,0.00095834606,0.0009731319,0.0009882866,0.0010041443,0.0010226629,0.0010449208,0.0010611241,0.0010731689,0.0010826173,0.0010921734,0.0011018326,0.0011115354,0.0011113988,0.0011048199,0.0010875828,0.001070635,0.0010539753,0.0010340605,0.0010139463,0.0009913319,0.00096079387,0.00092216197,0.0008851021,0.0008495426,0.00081541087,0.0007826397,0.00075117,0.0007209382,0.00069189107,0.0006639725,0.0006373798,0.0006131454,0.00059110596,0.00057097746,0.0005882146,0.0007047436,0.0008200232,0.0008996358,0.0009774084,0.0010293465,0.0010830567,0.001139944,0.0012109912,0.0012541414,0.0012718119,0.0012890323,0.001247365,0.001177288,0.0011045602,0.0010197735,0.00094474445,0.00091678393,0.00092154095,0.0009618931,0.0010899093,0.0013130795,0.0015854207,0.0019218689,0.0022406082,0.0024526562,0.002613653,0.0027199334,0.0027535046,0.0027826747,0.0028124605,0.002856503,0.0031043217,0.0033836204,0.003623424,0.00387289,0.004105568,0.0042836634,0.00431701,0.0041861795,0.003967703,0.0037790935,0.0035423168,0.0030200232,0.002453776,0.0018798694,0.0014312016,0.0010710142,0.00087606226,0.00072470104,0.0005970355,0.0004881511,0.0005108963,0.00058634067,0.0006936438,0.0008481903,0.0009939965,0.001060319,0.0011086564,0.0011575315,0.0012956336,0.0014276927,0.001532381,0.0015806698,0.0016254032
3,0.001035217,0.0010816704,0.0011292939,0.001178776,0.0012227938,0.0012652469,0.0012959773,0.0013106193,0.0013254896,0.0013405861,0.0013559054,0.0013714458,0.0013872037,0.0014031768,0.0014193614,0.0014357541,0.0014318721,0.0014254162,0.0014190625,0.0014127949,0.0014016624,0.0013576737,0.0013053576,0.0013812555,0.0015276877,0.0016835162,0.0018362418,0.0019873672,0.0021446461,0.0023185865,0.0025124766,0.002689562,0.002779916,0.0028420067,0.0027710295,0.0026963125,0.0025951616,0.0024001917,0.0022408452,0.0020958106,0.00198524,0.002143642,0.0024213283,0.0027818535,0.0032897508,0.003965006,0.0047536823,0.004951525,0.0050962586,0.00523189,0.0052595087,0.0052775918,0.0052957507,0.005270687,0.0050248685,0.004674856,0.004263907,0.0038636883,0.0033037353,0.0026890547,0.0022094268,0.0018156013,0.0014039631,0.001163897,0.0011559702,0.0011587571,0.0011615064,0.0011642158,0.001166879,0.0011623504,0.0010967503,0.0010115557,0.0009493112,0.00091066724,0.0008726393,0.000835963,0.0008002839,0.00076349895,0.00074756035,0.0007589512,0.000769781,0.00077934464,0.00078822294,0.00079719257,0.00080625335,0.00081541296,0.00082467083,0.0008344871,0.00084563124,0.0008576367,0.00087020645,0.00088318164,0.0008964778,0.00091005024,0.0009238813,0.00093796285,0.0009522944,0.00096688187,0.0009817362,0.0009968723,0.0010123343,0.0010282428,0.0010453508,0.0010666997,0.0010827869,0.0010978635,0.0011084258,0.0011184005,0.0011284623,0.0011386141,0.0011341862,0.0011184278,0.0011027401,0.0010872842,0.0010720562,0.0010529527,0.0010262795,0.0010049838,0.0009640686,0.0009252934,0.0008880981,0.00085240736,0.0008181499,0.00078526116,0.0007536718,0.0007233257,0.000694164,0.00066643144,0.00064117875,0.00061820634,0.0005972201,0.0006002526,0.00071829,0.00085024687,0.0009198236,0.0009938375,0.0010590664,0.0011151638,0.0011817177,0.0012636341,0.0012813001,0.0012983639,0.001300647,0.0012326252,0.0011567157,0.001075079,0.0010247104,0.0010163658,0.0010282204,0.0010922096,0.0012756106,0.0015420105,0.0018784954,0.0023301647,0.0025420156,0.0027910094,0.003013063,0.003078343,0.0031125215,0.0031475732,0.0031834894,0.0032202697,0.0034332408,0.0037616007,0.0040284595,0.004306942,0.0044993027,0.004540134,0.00448005,0.004337277,0.004100084,0.0038608098,0.003623095,0.0031063901,0.0024945103,0.0018720096,0.0014644995,0.0011029114,0.0008797487,0.0007256077,0.0005964928,0.00049025967,0.0005454019,0.0006102453,0.000678612,0.00077056215,0.0009390068,0.0010403239,0.0010912328,0.0012213646,0.0013728868,0.0014968361,0.0015878769,0.0016383043,0.0016854239
4,0.0010076168,0.0010573677,0.0011096667,0.0011766483,0.0012415996,0.0012850637,0.0013250923,0.0013400603,0.0013552785,0.0013707431,0.0013864529,0.0014024058,0.0014186004,0.0014350339,0.0014517024,0.0014686047,0.0014715741,0.0014649184,0.0014583927,0.0014519827,0.001445674,0.0014394551,0.0014321369,0.0013876715,0.0014569634,0.0016152394,0.001780563,0.001927269,0.002078148,0.0022444236,0.0024290523,0.0026360254,0.0027613423,0.0028606665,0.0028579836,0.0028090982,0.0027418034,0.002509102,0.0023198882,0.0021672784,0.002034519,0.002198969,0.0024667752,0.0028287058,0.003307459,0.0039809532,0.004813853,0.0050313757,0.0051694373,0.0052865404,0.005315651,0.005345036,0.0053747017,0.005397508,0.0051991227,0.0048789303,0.0044759274,0.0040430366,0.003577053,0.002865521,0.0023325782,0.0019094894,0.0015113668,0.0012280489,0.0011909101,0.0011908761,0.0011938612,0.0011968119,0.0011997253,0.0012026012,0.0011901422,0.0011148803,0.001021014,0.0009587318,0.0009196661,0.000881001,0.0008407933,0.00080213154,0.0007662167,0.0007602561,0.0007608434,0.0007718481,0.00078298914,0.00079247117,0.0008014968,0.00081061537,0.0008198322,0.0008295398,0.00084058056,0.0008524961,0.0008649788,0.0008778653,0.0008910706,0.0009045429,0.0009182651,0.00093222613,0.0009464277,0.00096087216,0.00097556616,0.0009905173,0.001005736,0.0010212412,0.001037052,0.001053226,0.0010677376,0.0010750035,0.0010897346,0.0011049298,0.001118541,0.0011286264,0.0011388006,0.0011376668,0.0011333652,0.0011206063,0.0011052346,0.0010897507,0.0010744953,0.0010595756,0.0010516442,0.0010084425,0.0009673461,0.0009284255,0.0008910924,0.00085526693,0.0008208807,0.0007878617,0.00075615064,0.00072567764,0.0006967406,0.0006704114,0.0006464484,0.0006245427,0.00061259203,0.0007328858,0.0008707608,0.0009794444,0.0010389705,0.0010893048,0.0011531416,0.0012467068,0.0012904285,0.0013072415,0.0013243797,0.0012846894,0.0012130647,0.0011583102,0.0011186252,0.0011281646,0.0011403513,0.0012645382,0.0015106039,0.0018160733,0.0022556393,0.0026642778,0.0029257936,0.0032319315,0.0034527865,0.0035114263,0.0035588653,0.0036018044,0.0036457744,0.0036907853,0.003822803,0.004188207,0.0044993777,0.0046689087,0.004769046,0.004705472,0.0046125273,0.0044346363,0.004180516,0.0039308257,0.003685529,0.0031300448,0.0025013152,0.0019156205,0.0014976125,0.001178386,0.0008929787,0.00072614616,0.0005955596,0.00051007106,0.0005524444,0.0005974246,0.0006483598,0.0007376091,0.0008284923,0.0009888324,0.0010916111,0.001265505,0.0014091815,0.0015380663,0.001644622,0.0016978539,0.0017480995
5,0.0009817436,0.0010295092,0.0010818044,0.0011576909,0.0012390194,0.0013045373,0.0013505198,0.0013700586,0.0013855997,0.0014014076,0.0014174848,0.0014338274,0.0014504339,0.0014673021,0.0014844285,0.001501815,0.0015121634,0.0015052421,0.0014984796,0.0014918655,0.0014853833,0.0014790167,0.0014727535,0.0014665815,0.0014604881,0.0015490378,0.0016992772,0.0018503648,0.0020153858,0.0021755432,0.002372488,0.0026355416,0.002807788,0.0029193815,0.002982144,0.0029298856,0.0028789456,0.0026497608,0.0024205416,0.002243745,0.0020973298,0.0022538034,0.0025090908,0.0028829544,0.003365503,0.0040265825,0.0048717665,0.005096289,0.0052295243,0.005341835,0.0053715724,0.005401583,0.005431896,0.005439914,0.0053385333,0.005090024,0.004675499,0.004240988,0.003842067,0.0030799198,0.0024718477,0.0020144195,0.0016189248,0.0013302312,0.0012318759,0.0012238468,0.0012266743,0.0012298508,0.0012330024,0.0012361225,0.0012355078,0.0012161745,0.0011248783,0.0010304222,0.0009679353,0.0009259372,0.00088337617,0.0008427586,0.0008039984,0.0007861725,0.0007840625,0.0007821553,0.0007802482,0.00078516745,0.00079650566,0.0008058078,0.0008149898,0.0008245999,0.0008355396,0.0008473705,0.0008597761,0.0008725845,0.0008857082,0.00089909823,0.00091272884,0.00092659163,0.0009406846,0.0009550095,0.0009695726,0.0009843804,0.0009994385,0.0010147606,0.0010303584,0.0010462423,0.0010624338,0.0010776798,0.001080865,0.0010854676,0.0010967532,0.0011120694,0.0011275938,0.0011389792,0.0011392464,0.0011349575,0.001130683,0.0011217727,0.0011072283,0.0010922377,0.0010769622,0.0010761868,0.0010552002,0.0010119041,0.00097062363,0.0009315529,0.00089407415,0.0008581075,0.00082358177,0.0007904224,0.0007585652,0.00072835694,0.00070088153,0.00067585846,0.0006529579,0.0006318858,0.000747863,0.00088844035,0.001040655,0.0011195377,0.0011767425,0.001270828,0.0013467972,0.0013698465,0.0013970615,0.0013739031,0.0012905578,0.0012423686,0.0012436422,0.0012553384,0.0012859438,0.0014920351,0.0018007396,0.0021985888,0.0027407943,0.0030768442,0.0034133368,0.0036847452,0.0038627165,0.0039319564,0.004003788,0.0040783896,0.004154682,0.0042273994,0.00428223,0.004589454,0.0048263515,0.004969786,0.0049427603,0.0048585366,0.004714492,0.0045141377,0.0042621703,0.0040022163,0.0037420224,0.0031539206,0.0025095146,0.0019690534,0.0015464074,0.0012584286,0.0009516169,0.0007531763,0.00059242867,0.00048576,0.0005245715,0.00056552613,0.0006314811,0.00072109664,0.00080061035,0.0008929979,0.0011290928,0.0012869305,0.0014261791,0.0015599678,0.0016841531,0.0017564874,0.0018131888
6,0.0009604354,0.0010059915,0.0010641628,0.0011393246,0.0012198313,0.0013061,0.0013705731,0.0014007031,0.0014165409,0.0014326716,0.0014490896,0.0014657978,0.0014827908,0.0015000696,0.0015176327,0.0015354796,0.0015535875,0.0015465484,0.0015394837,0.0015325967,0.0015258737,0.0015192975,0.001512857,0.0015065353,0.0015003151,0.0014941904,0.0016167396,0.0017693046,0.0019241428,0.002097025,0.0024315082,0.0027059612,0.002860546,0.002978106,0.0030770174,0.0030568088,0.0030033155,0.0028047175,0.0025550304,0.0023368872,0.0021713898,0.002308214,0.0025483498,0.002933659,0.0034227974,0.0041122087,0.0049690767,0.0051717237,0.005289142,0.005397811,0.0054282327,0.0054588593,0.00548981,0.0053997077,0.0052987556,0.005127466,0.004791182,0.0044391747,0.0040253894,0.0033379842,0.0026297807,0.0021315974,0.0017735321,0.0014705508,0.001329976,0.00126626,0.0012600035,0.001263399,0.0012667736,0.0012701259,0.00127214,0.00127169,0.0012387111,0.0011346333,0.001039476,0.0009732868,0.0009279789,0.00088534644,0.0008446819,0.00081373943,0.0008106211,0.0008086551,0.00080671,0.0008047603,0.0008028095,0.00080085226,0.00081013364,0.000819655,0.00083049224,0.000842242,0.00085457455,0.0008673163,0.0008803695,0.0008936853,0.00090723956,0.00092101743,0.00093501975,0.000949246,0.0009637002,0.0009783875,0.0009933169,0.001008495,0.0010239303,0.0010396362,0.0010556225,0.001071902,0.0010884904,0.0010915487,0.001094581,0.0010981688,0.0011046953,0.0011192872,0.0011349419,0.0011408126,0.001136537,0.0011322764,0.0011280308,0.0011229602,0.0011084134,0.0010940649,0.0010813964,0.0010974006,0.0010569941,0.0010153536,0.000973886,0.000934659,0.0008970238,0.0008608995,0.0008262122,0.00079288107,0.0007613214,0.0007326182,0.0007064437,0.00068244507,0.0006603105,0.0007632148,0.0009065478,0.0010711855,0.0012065679,0.0013107465,0.001401313,0.0014552013,0.0014871934,0.0014719847,0.0013875144,0.0013534802,0.0013765217,0.0014320994,0.001586045,0.0018602421,0.0021931764,0.0027049968,0.0032282649,0.003586789,0.003867014,0.004110341,0.004318878,0.0043940907,0.004471455,0.0045501934,0.004608269,0.0046679303,0.0047292123,0.0049589365,0.005129039,0.0051947203,0.0051092305,0.0049925884,0.004824184,0.0046148477,0.0043619554,0.0040818253,0.0037796209,0.0031382814,0.0025683194,0.0020150328,0.0016361979,0.0013127362,0.0009997734,0.0007781832,0.0006112862,0.00048064435,0.0005001917,0.00053785363,0.00061881973,0.0007084336,0.0007853676,0.00089783344,0.001168149,0.0013027947,0.0014461126,0.0015887736,0.0017216938,0.0018250173,0.0018848857
7,0.00094206113,0.0009861372,0.0010451494,0.001119316,0.0011988655,0.0012842583,0.0013683363,0.001419123,0.001439716,0.0014605126,0.0014813625,0.0014984111,0.0015157682,0.0015334358,0.0015514111,0.0015696947,0.001588285,0.0015890142,0.0015815696,0.0015743389,0.0015673077,0.0015604557,0.0015537702,0.0015472338,0.001540832,0.0015348241,0.0015447751,0.0016195297,0.0017911268,0.0019845131,0.0022143808,0.00272394,0.002919583,0.003036618,0.003139877,0.0031888948,0.003132537,0.0029701176,0.0026988268,0.0024638227,0.0022571129,0.0023622694,0.0025845855,0.0029808437,0.0035136035,0.0042388467,0.0050703892,0.005300397,0.005396408,0.005455364,0.0054857177,0.005516951,0.005466667,0.0053623626,0.005261829,0.005067799,0.0048073493,0.004456069,0.0040980545,0.0035567656,0.0028465418,0.002358364,0.0019695912,0.0016442387,0.001489014,0.0013629096,0.001320614,0.0013079726,0.0013052556,0.001304463,0.0013046025,0.0013064876,0.0013090331,0.0012489354,0.001144098,0.0010366037,0.0009755602,0.0009300018,0.0008872204,0.00084657036,0.00083778717,0.0008358743,0.00083397044,0.00083200703,0.00083001493,0.00082801835,0.00082602294,0.00082427845,0.0008254242,0.0008370952,0.0008493625,0.00086204003,0.00087503064,0.00088828284,0.0009017683,0.00091547647,0.0009294,0.0009435415,0.0009579046,0.0009724926,0.0009873107,0.0010023718,0.001017676,0.0010332374,0.0010490627,0.0010651643,0.0010815522,0.0010982403,0.0011028699,0.001105655,0.0011086537,0.001111878,0.0011162602,0.0011265945,0.0011367039,0.0011367898,0.001133854,0.0011296251,0.0011254103,0.001121211,0.0011096157,0.0010952922,0.001139308,0.0010984053,0.0010579431,0.0010186291,0.0009771137,0.0009377083,0.0008998917,0.0008635743,0.00082867115,0.00079566165,0.0007656189,0.0007381713,0.00071293564,0.0006895609,0.00077891647,0.00092509156,0.0010942817,0.0013114866,0.0014092126,0.0014777493,0.0015500454,0.0015880897,0.0015112914,0.0015185099,0.0015426229,0.0017307389,0.0019914801,0.0023604045,0.0028297931,0.0033591574,0.0037171484,0.004024471,0.0042898506,0.004578962,0.00480869,0.004916094,0.004980435,0.0050468147,0.005115273,0.005185882,0.0052570375,0.005285073,0.0054429155,0.0053837136,0.005267866,0.005113453,0.00493779,0.0047288737,0.004458946,0.004125982,0.0037984503,0.003201263,0.0026473445,0.0020610883,0.0017124474,0.0013561998,0.0010409916,0.0008037071,0.0006308193,0.0005056421,0.0004763328,0.0005164423,0.0006026299,0.00068848586,0.0007673297,0.0009904616,0.0012211321,0.0013554178,0.0014993344,0.0016486304,0.0017834011,0.001918516,0.0019802174
8,0.0009253427,0.0009683077,0.0010257052,0.001098625,0.0011768751,0.001260933,0.0013513264,0.0014173225,0.001438251,0.001459431,0.0014808138,0.0015024325,0.0015242366,0.0015462652,0.0015686157,0.0015912949,0.0016143147,0.0016328174,0.0016249139,0.0016172633,0.0016098495,0.0016026517,0.0015956506,0.0015888343,0.0015821832,0.0015806135,0.001591443,0.0016023888,0.0016241149,0.0017956604,0.0019888708,0.0023131017,0.0028833745,0.003097203,0.0032028959,0.0033163955,0.003267435,0.0031468365,0.002850547,0.002596572,0.0023750274,0.0024166044,0.0026320408,0.003059125,0.0036192893,0.0043610935,0.005172454,0.005433405,0.0055341753,0.0055813645,0.0055902475,0.005557155,0.005438019,0.0053275735,0.005212609,0.004990966,0.004785324,0.004480589,0.0042112838,0.0038272007,0.0030124353,0.0024807814,0.0020757106,0.001773981,0.0016151937,0.0014679108,0.0014155915,0.0013745519,0.0013603197,0.0013586967,0.001351203,0.0013402877,0.0013418768,0.0013201972,0.0012588986,0.0011446633,0.0010256682,0.0009776921,0.0009319844,0.0008890033,0.0008655026,0.0008634002,0.00086162204,0.00085980055,0.00085792254,0.0008559876,0.0008539955,0.0008521626,0.0008517356,0.0008522878,0.0008524461,0.0008567436,0.00086967775,0.00088287046,0.00089629606,0.00090994017,0.0009237971,0.0009378665,0.0009521504,0.0009666551,0.0009813823,0.0009963426,0.0010115379,0.0010269781,0.0010426735,0.0010586291,0.0010748579,0.0010913683,0.0011081725,0.0011147434,0.0011172526,0.0011200053,0.0011230028,0.0011261167,0.001129688,0.0011327878,0.0011316614,0.0011317709,0.0011312047,0.001127006,0.0011228243,0.0011186576,0.0011108426,0.0011802809,0.001138498,0.0010982371,0.0010588625,0.0010198668,0.0009802375,0.00094062125,0.0009025601,0.00086596044,0.00083137106,0.0007998467,0.000770955,0.0007442669,0.0007193835,0.0007949372,0.00094452593,0.0011316905,0.0013844027,0.0014783533,0.0015523066,0.0016290136,0.0016520963,0.0017275615,0.0019601763,0.0022552332,0.002598876,0.0030997656,0.0036776008,0.004017901,0.004227294,0.0045043053,0.0048296894,0.005156839,0.005393985,0.005518972,0.005596565,0.0056509376,0.0056870533,0.005724194,0.005726743,0.005700727,0.0056991167,0.0055516013,0.005393156,0.005258369,0.0050898213,0.0048645255,0.004494167,0.004152139,0.0038747373,0.003335686,0.0027286473,0.0021074705,0.001790692,0.001422694,0.0010889235,0.0008339384,0.00065130385,0.0005324836,0.0004529991,0.00050390407,0.00058634847,0.0006692379,0.00074594136,0.0010224109,0.0012876038,0.0014295806,0.001561633,0.0017080094,0.0018500952,0.0019985873,0.0021006109
